DateAdded,RiskCopy,CountyReporting,TravelLabel,TravelStatus,DateAddedCopy,Risk,BigIslandCnt,OahuCnt,KauaiCnt,MauiCnt,Count,TotNumber
3/29/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,3/29/2020,Travel-Associated (Resident),0,0,0,3,3,3
3/30/2020,Community-Associated,Honolulu,No Travel History,No Travel History,3/30/2020,Community-Associated,0,7,0,0,7,7
3/30/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/30/2020,Travel-Associated (Resident),0,13,0,0,13,13
3/30/2020,Community-Associated,Maui,No Travel History,No Travel History,3/30/2020,Community-Associated,0,0,0,1,1,1
3/30/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,3/30/2020,Travel-Associated (Resident),0,0,0,1,1,1
3/31/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,3/31/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
3/31/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,3/31/2020,Travel-Associated (Resident),2,0,0,0,2,2
3/31/2020,Community-Associated,Honolulu,No Travel History,No Travel History,3/31/2020,Community-Associated,0,5,0,0,5,5
3/31/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,3/31/2020,Travel-Associated (Non-Resident),0,1,0,0,1,1
3/31/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/31/2020,Travel-Associated (Resident),0,21,0,0,21,21
3/31/2020,Community-Associated,Maui,No Travel History,No Travel History,3/31/2020,Community-Associated,0,0,0,2,2,2
4/1/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/1/2020,Community-Associated,0,14,0,0,14,14
4/1/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/1/2020,Travel-Associated (Resident),0,11,0,0,11,11
4/1/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/1/2020,Travel-Associated (Resident),0,0,1,0,1,1
4/1/2020,Community-Associated,Maui,No Travel History,No Travel History,4/1/2020,Community-Associated,0,0,0,1,1,1
4/1/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,4/1/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
4/2/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/2/2020,Community-Associated,2,0,0,0,2,2
4/2/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/2/2020,Community-Associated,0,16,0,0,16,16
4/2/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/2/2020,Travel-Associated (Resident),0,12,0,0,12,12
4/2/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/2/2020,Travel-Associated (Resident),0,0,2,0,2,2
4/2/2020,Community-Associated,Maui,No Travel History,No Travel History,4/2/2020,Community-Associated,0,0,0,2,2,2
4/2/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/2/2020,Travel-Associated (Resident),0,0,0,5,5,5
4/3/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/3/2020,Community-Associated,1,0,0,0,1,1
4/3/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,4/3/2020,Travel-Associated (Resident),1,0,0,0,1,1
4/3/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/3/2020,Community-Associated,0,14,0,0,14,14
4/3/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/3/2020,Travel-Associated (Resident),0,4,0,0,4,4
4/3/2020,Community-Associated,Maui,No Travel History,No Travel History,4/3/2020,Community-Associated,0,0,0,1,1,1
4/3/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/3/2020,Travel-Associated (Resident),0,0,0,1,1,1
4/4/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/4/2020,Community-Associated,0,7,0,0,7,7
4/4/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/4/2020,Travel-Associated (Resident),0,2,0,0,2,2
4/4/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/4/2020,Travel-Associated (Resident),0,0,1,0,1,1
4/4/2020,Community-Associated,Maui,No Travel History,No Travel History,4/4/2020,Community-Associated,0,0,0,3,3,3
4/4/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,4/4/2020,Travel-Associated (Non-Resident),0,0,0,2,2,2
4/4/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/4/2020,Travel-Associated (Resident),0,0,0,1,1,1
4/5/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,4/5/2020,Travel-Associated (Resident),1,0,0,0,1,1
4/5/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/5/2020,Community-Associated,0,5,0,0,5,5
4/5/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/5/2020,Travel-Associated (Non-Resident),0,1,0,0,1,1
4/5/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/5/2020,Travel-Associated (Resident),0,6,0,0,6,6
4/5/2020,Community-Associated,Kauai,No Travel History,No Travel History,4/5/2020,Community-Associated,0,0,1,0,1,1
4/5/2020,Community-Associated,Maui,No Travel History,No Travel History,4/5/2020,Community-Associated,0,0,0,3,3,3
4/5/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/5/2020,Travel-Associated (Resident),0,0,0,1,1,1
4/6/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/6/2020,Community-Associated,1,0,0,0,1,1
4/6/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/6/2020,Community-Associated,0,9,0,0,9,9
4/6/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/6/2020,Travel-Associated (Resident),0,7,0,0,7,7
4/6/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,4/6/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
4/6/2020,Community-Associated,Maui,No Travel History,No Travel History,4/6/2020,Community-Associated,0,0,0,3,3,3
4/6/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/6/2020,Travel-Associated (Resident),0,0,0,1,1,1
4/7/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/7/2020,Community-Associated,1,0,0,0,1,1
4/7/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,4/7/2020,Travel-Associated (Resident),2,0,0,0,2,2
4/7/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/7/2020,Community-Associated,0,8,0,0,8,8
4/7/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/7/2020,Travel-Associated (Resident),0,3,0,0,3,3
4/7/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/7/2020,Travel-Associated (Resident),0,0,1,0,1,1
4/7/2020,Community-Associated,Maui,No Travel History,No Travel History,4/7/2020,Community-Associated,0,0,0,5,5,5
4/7/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,4/7/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
4/8/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/8/2020,Community-Associated,0,3,0,0,3,3
4/8/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/8/2020,Travel-Associated (Resident),0,4,0,0,4,4
4/8/2020,Community-Associated,Maui,No Travel History,No Travel History,4/8/2020,Community-Associated,0,0,0,2,2,2
4/9/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/9/2020,Community-Associated,1,0,0,0,1,1
4/9/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/9/2020,Community-Associated,0,1,0,0,1,1
4/9/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/9/2020,Travel-Associated (Resident),0,3,0,0,3,3
4/9/2020,Community-Associated,Maui,No Travel History,No Travel History,4/9/2020,Community-Associated,0,0,0,4,4,4
4/9/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,4/9/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
4/9/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/9/2020,Travel-Associated (Resident),0,0,0,1,1,1
4/10/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/10/2020,Community-Associated,3,0,0,0,3,3
4/10/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/10/2020,Community-Associated,0,2,0,0,2,2
4/10/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/10/2020,Travel-Associated (Resident),0,3,0,0,3,3
4/10/2020,Community-Associated,Maui,No Travel History,No Travel History,4/10/2020,Community-Associated,0,0,0,11,11,11
4/10/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,4/10/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
4/11/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/11/2020,Community-Associated,5,0,0,0,5,5
4/11/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/11/2020,Community-Associated,0,3,0,0,3,3
4/11/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/11/2020,Travel-Associated (Resident),0,0,2,0,2,2
4/11/2020,Community-Associated,Maui,No Travel History,No Travel History,4/11/2020,Community-Associated,0,0,0,4,4,4
4/12/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/12/2020,Community-Associated,1,0,0,0,1,1
4/12/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/12/2020,Community-Associated,0,1,0,0,1,1
4/12/2020,Community-Associated,Maui,No Travel History,No Travel History,4/12/2020,Community-Associated,0,0,0,2,2,2
4/13/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/13/2020,Community-Associated,1,0,0,0,1,1
4/13/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/13/2020,Community-Associated,0,4,0,0,4,4
4/13/2020,Community-Associated,Maui,No Travel History,No Travel History,4/13/2020,Community-Associated,0,0,0,1,1,1
4/14/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/14/2020,Community-Associated,0,6,0,0,6,6
4/14/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/14/2020,Travel-Associated (Resident),0,3,0,0,3,3
4/14/2020,Community-Associated,Maui,No Travel History,No Travel History,4/14/2020,Community-Associated,0,0,0,1,1,1
4/14/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,4/14/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
4/15/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/15/2020,Community-Associated,0,4,0,0,4,4
4/15/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,4/15/2020,Travel-Associated (Non-Resident),0,1,0,0,1,1
4/15/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/15/2020,Travel-Associated (Resident),0,1,0,0,1,1
4/15/2020,Community-Associated,Maui,No Travel History,No Travel History,4/15/2020,Community-Associated,0,0,0,5,5,5
4/16/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/16/2020,Community-Associated,3,0,0,0,3,3
4/16/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/16/2020,Travel-Associated (Resident),0,4,0,0,4,4
4/16/2020,Community-Associated,Maui,No Travel History,No Travel History,4/16/2020,Community-Associated,0,0,0,2,2,2
4/17/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/17/2020,Community-Associated,15,0,0,0,15,15
4/17/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,4/17/2020,Travel-Associated (Resident),1,0,0,0,1,1
4/17/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/17/2020,Community-Associated,0,1,0,0,1,1
4/17/2020,Community-Associated,Maui,No Travel History,No Travel History,4/17/2020,Community-Associated,0,0,0,3,3,3
4/18/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/18/2020,Community-Associated,2,0,0,0,2,2
4/18/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/18/2020,Community-Associated,0,3,0,0,3,3
4/18/2020,Community-Associated,Maui,No Travel History,No Travel History,4/18/2020,Community-Associated,0,0,0,3,3,3
4/19/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/19/2020,Community-Associated,2,0,0,0,2,2
4/19/2020,Community-Associated,Maui,No Travel History,No Travel History,4/19/2020,Community-Associated,0,0,0,2,2,2
4/20/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,4/20/2020,Travel-Associated (Resident),1,0,0,0,1,1
4/20/2020,Community-Associated,Maui,No Travel History,No Travel History,4/20/2020,Community-Associated,0,0,0,1,1,1
4/20/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,4/20/2020,Travel-Associated (Resident),0,0,0,1,1,1
4/21/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/21/2020,Community-Associated,3,0,0,0,3,3
4/21/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/21/2020,Community-Associated,0,2,0,0,2,2
4/21/2020,Community-Associated,Maui,No Travel History,No Travel History,4/21/2020,Community-Associated,0,0,0,1,1,1
4/22/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/22/2020,Community-Associated,1,0,0,0,1,1
4/22/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/22/2020,Community-Associated,0,2,0,0,2,2
4/22/2020,Community-Associated,Maui,No Travel History,No Travel History,4/22/2020,Community-Associated,0,0,0,2,2,2
4/23/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/23/2020,Community-Associated,1,0,0,0,1,1
4/23/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/23/2020,Community-Associated,0,1,0,0,1,1
4/23/2020,Community-Associated,Maui,No Travel History,No Travel History,4/23/2020,Community-Associated,0,0,0,1,1,1
4/24/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/24/2020,Community-Associated,0,2,0,0,2,2
4/25/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/25/2020,Community-Associated,1,0,0,0,1,1
4/25/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/25/2020,Travel-Associated (Resident),0,1,0,0,1,1
4/26/2020,Community-Associated,Maui,No Travel History,No Travel History,4/26/2020,Community-Associated,0,0,0,1,1,1
4/27/2020,Community-Associated,Maui,No Travel History,No Travel History,4/27/2020,Community-Associated,0,0,0,1,1,1
4/28/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/28/2020,Community-Associated,0,1,0,0,1,1
4/28/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/28/2020,Travel-Associated (Resident),0,2,0,0,2,2
4/28/2020,Community-Associated,Maui,No Travel History,No Travel History,4/28/2020,Community-Associated,0,0,0,1,1,1
4/29/2020,Community-Associated,Hawaii,No Travel History,No Travel History,4/29/2020,Community-Associated,3,0,0,0,3,3
4/29/2020,Community-Associated,Maui,No Travel History,No Travel History,4/29/2020,Community-Associated,0,0,0,1,1,1
4/30/2020,Community-Associated,Honolulu,No Travel History,No Travel History,4/30/2020,Community-Associated,0,1,0,0,1,1
5/2/2020,Community-Associated,Hawaii,No Travel History,No Travel History,5/2/2020,Community-Associated,1,0,0,0,1,1
5/2/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/2/2020,Community-Associated,0,1,0,0,1,1
5/2/2020,Community-Associated,Maui,No Travel History,No Travel History,5/2/2020,Community-Associated,0,0,0,1,1,1
5/3/2020,Community-Associated,Hawaii,No Travel History,No Travel History,5/3/2020,Community-Associated,1,0,0,0,1,1
5/4/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/4/2020,Community-Associated,0,3,0,0,3,3
5/5/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,5/5/2020,Travel-Associated (Resident),1,0,0,0,1,1
5/5/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/5/2020,Travel-Associated (Resident),0,1,0,0,1,1
5/6/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/6/2020,Community-Associated,0,2,0,0,2,2
5/8/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/8/2020,Community-Associated,0,1,0,0,1,1
5/8/2020,Community-Associated,Maui,No Travel History,No Travel History,5/8/2020,Community-Associated,0,0,0,1,1,1
5/9/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/9/2020,Community-Associated,0,1,0,0,1,1
5/10/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,5/10/2020,Travel-Associated (Resident),1,0,0,0,1,1
5/10/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/10/2020,Travel-Associated (Resident),0,2,0,0,2,2
5/11/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,5/11/2020,Travel-Associated (Non-Resident),0,1,0,0,1,1
5/12/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/12/2020,Community-Associated,0,3,0,0,3,3
5/15/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,5/15/2020,Travel-Associated (Resident),1,0,0,0,1,1
5/15/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/15/2020,Community-Associated,0,1,0,0,1,1
5/16/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,5/16/2020,Travel-Associated (Resident),1,0,0,0,1,1
5/18/2020,Community-Associated,Hawaii,No Travel History,No Travel History,5/18/2020,Community-Associated,1,0,0,0,1,1
5/19/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/19/2020,Community-Associated,0,1,0,0,1,1
5/20/2020,Community-Associated,Hawaii,No Travel History,No Travel History,5/20/2020,Community-Associated,2,0,0,0,2,2
5/20/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,5/20/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
5/20/2020,Community-Associated,Maui,No Travel History,No Travel History,5/20/2020,Community-Associated,0,0,0,1,1,1
5/22/2020,Community-Associated,Maui,No Travel History,No Travel History,5/22/2020,Community-Associated,0,0,0,1,1,1
5/27/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/27/2020,Community-Associated,0,2,0,0,2,2
5/28/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/28/2020,Community-Associated,0,2,0,0,2,2
5/28/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/28/2020,Travel-Associated (Resident),0,1,0,0,1,1
5/29/2020,Community-Associated,Honolulu,No Travel History,No Travel History,5/29/2020,Community-Associated,0,2,0,0,2,2
5/29/2020,Community-Associated,Maui,No Travel History,No Travel History,5/29/2020,Community-Associated,0,0,0,1,1,1
6/1/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/1/2020,Community-Associated,0,1,0,0,1,1
6/2/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/2/2020,Community-Associated,0,1,0,0,1,1
6/3/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/3/2020,Community-Associated,0,1,0,0,1,1
6/4/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/4/2020,Community-Associated,0,6,0,0,6,6
6/5/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/5/2020,Community-Associated,0,8,0,0,8,8
6/6/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/6/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/7/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/7/2020,Community-Associated,0,1,0,0,1,1
6/8/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/8/2020,Community-Associated,0,5,0,0,5,5
6/8/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/8/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/9/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/9/2020,Community-Associated,0,4,0,0,4,4
6/10/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/10/2020,Community-Associated,0,6,0,0,6,6
6/11/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/11/2020,Community-Associated,0,15,0,0,15,15
6/12/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/12/2020,Community-Associated,0,17,0,0,17,17
6/13/2020,Community-Associated,Hawaii,No Travel History,No Travel History,6/13/2020,Community-Associated,1,0,0,0,1,1
6/13/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/13/2020,Community-Associated,0,2,0,0,2,2
6/13/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/13/2020,Travel-Associated (Non-Resident),0,2,0,0,2,2
6/14/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/14/2020,Community-Associated,0,8,0,0,8,8
6/15/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/15/2020,Community-Associated,0,3,0,0,3,3
6/16/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,6/16/2020,Travel-Associated (Resident),1,0,0,0,1,1
6/16/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/16/2020,Community-Associated,0,5,0,0,5,5
6/17/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/17/2020,Community-Associated,0,17,0,0,17,17
6/17/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/17/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/18/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/18/2020,Community-Associated,0,21,0,0,21,21
6/18/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,6/18/2020,Travel-Associated (Non-Resident),0,1,0,0,1,1
6/18/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/18/2020,Travel-Associated (Resident),0,2,0,0,2,2
6/18/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/18/2020,Community-Associated,0,0,1,0,1,1
6/18/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,6/18/2020,Travel-Associated (Resident),0,0,0,1,1,1
6/19/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/19/2020,Community-Associated,0,4,0,0,4,4
6/19/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/19/2020,Community-Associated,0,0,7,0,7,7
6/19/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,6/19/2020,Travel-Associated (Resident),0,0,0,1,1,1
6/20/2020,Community-Associated,Hawaii,No Travel History,No Travel History,6/20/2020,Community-Associated,2,0,0,0,2,2
6/20/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/20/2020,Community-Associated,0,7,0,0,7,7
6/20/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/20/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/21/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/21/2020,Community-Associated,0,4,0,0,4,4
6/22/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/22/2020,Community-Associated,0,2,0,0,2,2
6/22/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/22/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/23/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,6/23/2020,Travel-Associated (Resident),1,0,0,0,1,1
6/23/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/23/2020,Community-Associated,0,11,0,0,11,11
6/23/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/23/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/24/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/24/2020,Community-Associated,0,12,0,0,12,12
6/24/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/24/2020,Community-Associated,0,0,3,0,3,3
6/25/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/25/2020,Community-Associated,0,14,0,0,14,14
6/25/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/25/2020,Community-Associated,0,0,2,0,2,2
6/26/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/26/2020,Community-Associated,0,4,0,0,4,4
6/26/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/26/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/26/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/26/2020,Community-Associated,0,0,1,0,1,1
6/27/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,6/27/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
6/27/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/27/2020,Community-Associated,0,23,0,0,23,23
6/27/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/27/2020,Community-Associated,0,0,2,0,2,2
6/28/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/28/2020,Community-Associated,0,2,0,0,2,2
6/28/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/28/2020,Travel-Associated (Resident),0,1,0,0,1,1
6/29/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/29/2020,Community-Associated,0,14,0,0,14,14
6/29/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/29/2020,Travel-Associated (Resident),0,2,0,0,2,2
6/29/2020,Community-Associated,Kauai,No Travel History,No Travel History,6/29/2020,Community-Associated,0,0,1,0,1,1
6/29/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,6/29/2020,Travel-Associated (Resident),0,0,0,1,1,1
6/30/2020,Community-Associated,Honolulu,No Travel History,No Travel History,6/30/2020,Community-Associated,0,5,0,0,5,5
6/30/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,6/30/2020,Travel-Associated (Resident),0,0,0,2,2,2
7/1/2020,Community-Associated,Hawaii,No Travel History,No Travel History,7/1/2020,Community-Associated,1,0,0,0,1,1
7/1/2020,Travel-Associated (Non-Resident),Hawaii,Travel History,Travel History,7/1/2020,Travel-Associated (Non-Resident),1,0,0,0,1,1
7/1/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,7/1/2020,Travel-Associated (Resident),1,0,0,0,1,1
7/1/2020,Community-Associated,Honolulu,No Travel History,No Travel History,7/1/2020,Community-Associated,0,17,0,0,17,17
7/1/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/1/2020,Travel-Associated (Resident),0,1,0,0,1,1
7/2/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,7/2/2020,Travel-Associated (Resident),1,0,0,0,1,1
7/2/2020,Community-Associated,Honolulu,No Travel History,No Travel History,7/2/2020,Community-Associated,0,21,0,0,21,21
7/2/2020,Travel-Associated (Non-Resident),Honolulu,Travel History,Travel History,7/2/2020,Travel-Associated (Non-Resident),0,1,0,0,1,1
7/2/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/2/2020,Travel-Associated (Resident),0,3,0,0,3,3
7/2/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,7/2/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
7/2/2020,Travel-Associated (Resident),Maui,Travel History,Travel History,7/2/2020,Travel-Associated (Resident),0,0,0,1,1,1
7/3/2020,Community-Associated,Hawaii,No Travel History,No Travel History,7/3/2020,Community-Associated,1,0,0,0,1,1
7/3/2020,Travel-Associated (Resident),Hawaii,Travel History,Travel History,7/3/2020,Travel-Associated (Resident),1,0,0,0,1,1
7/3/2020,Community-Associated,Honolulu,No Travel History,No Travel History,7/3/2020,Community-Associated,0,19,0,0,19,19
7/3/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/3/2020,Travel-Associated (Resident),0,1,0,0,1,1
7/3/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/3/2020,Travel-Associated (Resident),0,0,2,0,2,2
7/3/2020,Travel-Associated (Non-Resident),Maui,Travel History,Travel History,7/3/2020,Travel-Associated (Non-Resident),0,0,0,1,1,1
7/4/2020,Community-Associated,Honolulu,No Travel History,No Travel History,7/4/2020,Community-Associated,0,25,0,0,25,25
7/4/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/4/2020,Travel-Associated (Resident),0,1,0,0,1,1
7/5/2020,Community-Associated,Hawaii,No Travel History,No Travel History,7/5/2020,Community-Associated,1,0,0,0,1,1
