"","DateAdded","RiskCopy","CountyReporting","TravelLabel","TravelStatus","DateAddedCopy","Risk","BigIslandCnt","OahuCnt","KauaiCnt","MauiCnt","Count","TotNumber"
"755",2020-10-15,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-15,"Travel-Associated (Resident)",1,0,0,0,1,1
"756",2020-10-15,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-15,"Community-Associated",0,67,0,0,67,67
"757",2020-10-15,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-15,"Travel-Associated (Resident)",0,2,0,0,2,2
"758",2020-10-16,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-16,"Community-Associated",12,0,0,0,12,12
"759",2020-10-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-16,"Community-Associated",0,80,0,0,80,80
"760",2020-10-16,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-16,"Travel-Associated (Resident)",0,1,0,0,1,1
"761",2020-10-16,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-10-16,"Travel-Associated (Resident)",0,0,1,0,1,1
"762",2020-10-17,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-17,"Community-Associated",14,0,0,0,14,14
"763",2020-10-17,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-17,"Community-Associated",0,62,0,0,62,62
"764",2020-10-17,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-10-17,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"765",2020-10-17,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-17,"Travel-Associated (Resident)",0,5,0,0,5,5
"766",2020-10-18,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-18,"Community-Associated",7,0,0,0,7,7
"767",2020-10-18,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-18,"Community-Associated",0,29,0,0,29,29
"768",2020-10-18,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-18,"Travel-Associated (Resident)",0,2,0,0,2,2
"769",2020-10-19,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-19,"Community-Associated",23,0,0,0,23,23
"770",2020-10-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-19,"Community-Associated",0,57,0,0,57,57
"771",2020-10-19,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-19,"Travel-Associated (Resident)",0,2,0,0,2,2
"772",2020-10-19,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-19,"Community-Associated",0,0,0,2,2,2
"773",2020-10-19,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-10-19,"Travel-Associated (Resident)",0,0,0,1,1,1
"774",2020-10-20,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-20,"Community-Associated",9,0,0,0,9,9
"775",2020-10-20,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-20,"Community-Associated",0,61,0,0,61,61
"776",2020-10-20,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-20,"Travel-Associated (Resident)",0,3,0,0,3,3
"777",2020-10-20,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-20,"Community-Associated",0,0,0,4,4,4
"778",2020-10-21,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-21,"Community-Associated",25,0,0,0,25,25
"779",2020-10-21,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-10-21,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"780",2020-10-21,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-21,"Travel-Associated (Resident)",3,0,0,0,3,3
"781",2020-10-21,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-21,"Community-Associated",0,49,0,0,49,49
"782",2020-10-21,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-21,"Travel-Associated (Resident)",0,3,0,0,3,3
"783",2020-10-21,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-21,"Community-Associated",0,0,0,17,17,17
"784",2020-10-21,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-10-21,"Travel-Associated (Resident)",0,0,0,1,1,1
"785",2020-10-22,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-22,"Community-Associated",33,0,0,0,33,33
"786",2020-10-22,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-22,"Travel-Associated (Resident)",1,0,0,0,1,1
"787",2020-10-22,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-22,"Community-Associated",0,64,0,0,64,64
"788",2020-10-22,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-10-22,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"789",2020-10-22,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-22,"Travel-Associated (Resident)",0,1,0,0,1,1
"790",2020-10-22,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-22,"Community-Associated",0,0,0,29,29,29
"791",2020-10-23,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-23,"Community-Associated",16,0,0,0,16,16
"792",2020-10-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-23,"Community-Associated",0,52,0,0,52,52
"793",2020-10-23,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-10-23,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"794",2020-10-23,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-23,"Travel-Associated (Resident)",0,5,0,0,5,5
"795",2020-10-23,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-23,"Community-Associated",0,0,0,14,14,14
"796",2020-10-23,"Travel-Associated (Non-Resident)","Maui","Travel History","Travel History",2020-10-23,"Travel-Associated (Non-Resident)",0,0,0,1,1,1
"797",2020-10-24,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-24,"Community-Associated",50,0,0,0,50,50
"798",2020-10-24,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-24,"Travel-Associated (Resident)",1,0,0,0,1,1
"799",2020-10-24,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-24,"Community-Associated",0,48,0,0,48,48
"800",2020-10-24,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-24,"Travel-Associated (Resident)",0,1,0,0,1,1
"801",2020-10-24,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-10-24,"Travel-Associated (Resident)",0,0,1,0,1,1
"802",2020-10-24,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-24,"Community-Associated",0,0,0,17,17,17
"803",2020-10-24,"Travel-Associated (Non-Resident)","Maui","Travel History","Travel History",2020-10-24,"Travel-Associated (Non-Resident)",0,0,0,1,1,1
"804",2020-10-25,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-25,"Community-Associated",8,0,0,0,8,8
"805",2020-10-25,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-25,"Travel-Associated (Resident)",1,0,0,0,1,1
"806",2020-10-25,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-25,"Community-Associated",0,23,0,0,23,23
"807",2020-10-25,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-25,"Travel-Associated (Resident)",0,3,0,0,3,3
"808",2020-10-26,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-26,"Community-Associated",3,0,0,0,3,3
"809",2020-10-26,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-26,"Community-Associated",0,49,0,0,49,49
"810",2020-10-26,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-26,"Travel-Associated (Resident)",0,1,0,0,1,1
"811",2020-10-26,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-26,"Community-Associated",0,0,0,11,11,11
"812",2020-10-27,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-27,"Community-Associated",4,0,0,0,4,4
"813",2020-10-27,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-27,"Travel-Associated (Resident)",1,0,0,0,1,1
"814",2020-10-27,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-27,"Community-Associated",0,36,0,0,36,36
"815",2020-10-27,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-27,"Travel-Associated (Resident)",0,4,0,0,4,4
"816",2020-10-27,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2020-10-27,"Travel-Associated (Non-Resident)",0,0,1,0,1,1
"817",2020-10-27,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-27,"Community-Associated",0,0,0,8,8,8
"818",2020-10-27,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-10-27,"Travel-Associated (Resident)",0,0,0,1,1,1
"819",2020-10-28,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-28,"Community-Associated",6,0,0,0,6,6
"820",2020-10-28,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-28,"Travel-Associated (Resident)",1,0,0,0,1,1
"821",2020-10-28,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-28,"Community-Associated",0,54,0,0,54,54
"822",2020-10-28,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-28,"Travel-Associated (Resident)",0,7,0,0,7,7
"823",2020-10-28,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-10-28,"Travel-Associated (Resident)",0,0,1,0,1,1
"824",2020-10-28,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-28,"Community-Associated",0,0,0,2,2,2
"825",2020-10-29,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-29,"Community-Associated",13,0,0,0,13,13
"826",2020-10-29,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-10-29,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"827",2020-10-29,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-29,"Community-Associated",0,71,0,0,71,71
"828",2020-10-29,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-29,"Travel-Associated (Resident)",0,2,0,0,2,2
"829",2020-10-29,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2020-10-29,"Travel-Associated (Non-Resident)",0,0,1,0,1,1
"830",2020-10-29,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-29,"Community-Associated",0,0,0,6,6,6
"831",2020-10-29,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-10-29,"Travel-Associated (Resident)",0,0,0,1,1,1
"832",2020-10-30,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-30,"Community-Associated",14,0,0,0,14,14
"833",2020-10-30,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-10-30,"Travel-Associated (Resident)",1,0,0,0,1,1
"834",2020-10-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-30,"Community-Associated",0,45,0,0,45,45
"835",2020-10-30,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-30,"Travel-Associated (Resident)",0,1,0,0,1,1
"836",2020-10-30,"Community-Associated","Maui","No Travel History","No Travel History",2020-10-30,"Community-Associated",0,0,0,3,3,3
"837",2020-10-31,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-10-31,"Community-Associated",26,0,0,0,26,26
"838",2020-10-31,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-10-31,"Community-Associated",0,44,0,0,44,44
"839",2020-10-31,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-10-31,"Travel-Associated (Non-Resident)",0,2,0,0,2,2
"840",2020-10-31,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-10-31,"Travel-Associated (Resident)",0,7,0,0,7,7
"841",2020-10-31,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2020-10-31,"Travel-Associated (Non-Resident)",0,0,1,0,1,1
"842",2020-11-01,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-11-01,"Community-Associated",5,0,0,0,5,5
"843",2020-11-01,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-11-01,"Community-Associated",0,61,0,0,61,61
"844",2020-11-01,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-11-01,"Travel-Associated (Non-Resident)",0,2,0,0,2,2
"845",2020-11-01,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-11-01,"Travel-Associated (Resident)",0,1,0,0,1,1
"846",2020-11-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-01,"Travel-Associated (Resident)",0,0,1,0,1,1
"847",2020-11-01,"Community-Associated","Maui","No Travel History","No Travel History",2020-11-01,"Community-Associated",0,0,0,3,3,3
"848",2020-11-02,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-11-02,"Community-Associated",6,0,0,0,6,6
"849",2020-11-02,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-11-02,"Travel-Associated (Resident)",1,0,0,0,1,1
"850",2020-11-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-11-02,"Community-Associated",0,68,0,0,68,68
"851",2020-11-02,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-11-02,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"852",2020-11-02,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-11-02,"Travel-Associated (Resident)",0,5,0,0,5,5
"853",2020-11-02,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-02,"Travel-Associated (Resident)",0,0,1,0,1,1
"854",2020-11-02,"Community-Associated","Maui","No Travel History","No Travel History",2020-11-02,"Community-Associated",0,0,0,4,4,4
"855",2020-11-03,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-11-03,"Community-Associated",21,0,0,0,21,21
"856",2020-11-03,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-11-03,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"857",2020-11-03,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-11-03,"Community-Associated",0,112,0,0,112,112
"858",2020-11-03,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-11-03,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"859",2020-11-03,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-11-03,"Travel-Associated (Resident)",0,10,0,0,10,10
"860",2020-11-03,"Community-Associated","Maui","No Travel History","No Travel History",2020-11-03,"Community-Associated",0,0,0,4,4,4
"861",2020-11-03,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-11-03,"Travel-Associated (Resident)",0,0,0,1,1,1
"862",2020-11-04,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-11-04,"Community-Associated",16,0,0,0,16,16
